id,title,price,currency,scraped_at
1960,One Second (Seven #7),52.94,GBP,2025-12-30 16:47:20
1961,On the Road (Duluoz Legend),32.36,GBP,2025-12-30 16:47:20
1962,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,GBP,2025-12-30 16:47:20
1963,Off Sides (Off #1),39.45,GBP,2025-12-30 16:47:20
1964,Of Mice and Men,47.11,GBP,2025-12-30 16:47:20
1965,Myriad (Prentor #1),58.75,GBP,2025-12-30 16:47:20
1966,My Perfect Mistake (Over the Top #1),38.92,GBP,2025-12-30 16:47:20
1967,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,GBP,2025-12-30 16:47:20
1968,Meditations,25.89,GBP,2025-12-30 16:47:20
1969,Matilda,28.34,GBP,2025-12-30 16:47:20
1970,Lost Among the Living,27.7,GBP,2025-12-30 16:47:20
1971,Lord of the Flies,24.89,GBP,2025-12-30 16:47:20
1972,Listen to Me (Fusion #1),58.99,GBP,2025-12-30 16:47:20
1973,Kitchens of the Great Midwest,57.2,GBP,2025-12-30 16:47:20
1974,Jane Eyre,38.43,GBP,2025-12-30 16:47:20
1975,Imperfect Harmony,34.74,GBP,2025-12-30 16:47:20
1976,Icing (Aces Hockey #2),40.44,GBP,2025-12-30 16:47:20
1977,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,GBP,2025-12-30 16:47:20
1978,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,GBP,2025-12-30 16:47:20
1979,"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,GBP,2025-12-30 16:47:20
1980,"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,GBP,2025-12-30 16:47:20
1981,Frankenstein,38.0,GBP,2025-12-30 16:47:20
1982,Forever Rockers (The Rocker #12),28.8,GBP,2025-12-30 16:47:20
1983,Fighting Fate (Fighting #6),39.24,GBP,2025-12-30 16:47:20
1984,Emma,32.93,GBP,2025-12-30 16:47:20
1985,"Eat, Pray, Love",51.32,GBP,2025-12-30 16:47:20
1986,Deep Under (Walker Security #1),47.09,GBP,2025-12-30 16:47:20
1987,Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,GBP,2025-12-30 16:47:20
1988,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,GBP,2025-12-30 16:47:20
1989,Charity's Cross (Charles Towne Belles #4),41.24,GBP,2025-12-30 16:47:20
1990,Bright Lines,39.07,GBP,2025-12-30 16:47:20
1991,Bridget Jones's Diary (Bridget Jones #1),29.82,GBP,2025-12-30 16:47:20
1992,Bounty (Colorado Mountain #7),37.26,GBP,2025-12-30 16:47:20
1993,Blood Defense (Samantha Brinkman #1),20.3,GBP,2025-12-30 16:47:20
1994,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,GBP,2025-12-30 16:47:20
1995,Beyond Good and Evil,43.38,GBP,2025-12-30 16:47:20
1996,Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,GBP,2025-12-30 16:47:20
1997,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,GBP,2025-12-30 16:47:20
1998,A Spy's Devotion (The Regency Spies of London #1),16.97,GBP,2025-12-30 16:47:20
1999,1st to Die (Women's Murder Club #1),53.98,GBP,2025-12-30 16:47:20
2000,"1,000 Places to See Before You Die",26.08,GBP,2025-12-30 16:47:20
